Date,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,PPTINC , ,,
 ,AF, ,AF, ,CFS, ,INCHES, ,
12/16/2014,181630,,--,,261,,0.55,,
12/17/2014,181785,,--,,306,,0.20,,
12/18/2014,181630,,--,,331,,0.04,,
12/19/2014,181475,,--,,44,,0.00,,
12/20/2014,181475,,--,,6,,0.57,,
12/21/2014,181630,,--,,6,,0.18,,
12/22/2014,181940,,--,,6,,0.00,,
12/23/2014,--,,--,,--,,--,,
12/24/2014,--,,--,,--,,--,,
12/25/2014,182715,,--,,422,,0.37,,
12/26/2014,182870,,--,,446,,0.00,,
12/27/2014,182715,,--,,323,,0.00,,
12/28/2014,182715,,--,,424,,0.00,,
12/29/2014,182560,,--,,448,,0.00,,
12/30/2014,182250,,--,,435,,0.00,,
12/31/2014,--,,--,,--,,--,,
01/01/2015,181630,,--,,366,,0.00,,
01/02/2015,181320,,--,,369,,0.00,,
01/03/2015,181010,,--,,474,,0.00,,
01/04/2015,180855,,--,,369,,0.00,,
01/05/2015,180545,,--,,352,,0.00,,
01/06/2015,180079,,--,,579,,0.00,,
01/07/2015,179614,,--,,621,,0.00,,
01/08/2015,179149,,--,,668,,0.00,,
01/09/2015,178684,,--,,553,,0.00,,
01/10/2015,178374,,--,,530,,0.00,,
01/11/2015,178064,,--,,465,,0.00,,
01/12/2015,177444,,--,,584,,0.00,,
01/13/2015,176823,,--,,578,,0.00,,
01/14/2015,176358,,--,,551,,0.00,,
01/15/2015,175738,,--,,529,,0.00,,
01/16/2015,175428,,--,,498,,0.00,,
01/17/2015,174963,,--,,447,,0.00,,
01/18/2015,174653,,--,,425,,0.00,,
01/19/2015,174343,,--,,429,,0.00,,
01/20/2015,174032,,--,,475,,0.00,,
01/21/2015,173412,,--,,525,,0.00,,
01/22/2015,172728,,--,,495,,0.00,,
01/23/2015,172482,,--,,456,,0.00,,
01/24/2015,172017,,--,,470,,0.00,,
01/25/2015,171552,,--,,464,,0.00,,
01/26/2015,171242,,--,,459,,0.00,,
01/27/2015,170776,,--,,509,,0.12,,
01/28/2015,170311,,--,,562,,0.01,,
01/29/2015,169691,,--,,554,,0.00,,
01/30/2015,169691,,--,,543,,0.00,,
01/31/2015,168483,,--,,530,,0.00,,
02/01/2015,168181,,--,,450,,0.00,,
02/02/2015,168181,,--,,308,,0.00,,
02/03/2015,167878,,--,,370,,0.00,,
02/04/2015,167425,,--,,409,,0.00,,
02/05/2015,167123,,--,,438,,0.00,,
02/06/2015,234,,--,,331,,0.00,,
02/07/2015,167727,,--,,356,,2.85,,
02/08/2015,174343,,--,,364,,0.58,,
02/09/2015,182095,,--,,337,,2.51,,
02/10/2015,185196,,--,,357,,0.00,,
02/11/2015,186309,,--,,347,,0.00,,
02/12/2015,186945,,--,,344,,0.00,,
02/13/2015,187422,,--,,377,,0.00,,
02/14/2015,188058,,--,,345,,0.00,,
02/15/2015,188535,,--,,288,,0.00,,
02/16/2015,189171,,--,,247,,0.00,,
02/17/2015,189489,,--,,284,,0.00,,
02/18/2015,189648,,--,,331,,0.00,,
02/19/2015,189966,,--,,275,,0.00,,
02/20/2015,190443,,--,,263,,0.00,,
02/21/2015,190602,,--,,259,,0.00,,
02/22/2015,190920,,--,,234,,0.03,,
02/23/2015,190079,,--,,208,,0.00,,
02/24/2015,190079,,--,,237,,0.00,,
02/25/2015,190079,,--,,243,,0.00,,
02/26/2015,190079,,--,,241,,0.00,,
02/27/2015,190920,,--,,189,,0.00,,
02/28/2015,190761,,--,,233,,0.12,,
03/01/2015,190920,,--,,175,,0.15,,
03/02/2015,190920,,--,,163,,0.44,,
03/03/2015,190761,,--,,225,,0.03,,
03/04/2015,190443,,--,,172,,0.00,,
03/05/2015,190443,,--,,161,,0.00,,
03/06/2015,190284,,--,,147,,0.00,,
03/07/2015,190125,,--,,133,,0.00,,
03/08/2015,190125,,--,,104,,0.00,,
03/09/2015,190125,,--,,141,,0.00,,
03/10/2015,189330,,--,,482,,0.00,,
03/11/2015,189012,,--,,476,,0.10,,
03/12/2015,189012,,--,,485,,0.02,,
03/13/2015,188853,,--,,517,,0.00,,
03/14/2015,188694,,--,,471,,0.00,,
03/15/2015,188694,,--,,467,,0.00,,
03/16/2015,188853,,--,,431,,0.00,,
03/17/2015,189012,,--,,505,,0.00,,
03/18/2015,189012,,--,,487,,0.00,,
03/19/2015,189012,,--,,516,,0.00,,
03/20/2015,189012,,--,,509,,0.00,,
03/21/2015,188853,,--,,493,,0.00,,
03/22/2015,188853,,--,,413,,0.00,,
03/23/2015,188853,,--,,392,,0.09,,
03/24/2015,188694,,--,,424,,0.00,,
03/25/2015,188376,,--,,500,,0.00,,
03/26/2015,188058,,--,,493,,0.00,,
03/27/2015,--,,--,,--,,--,,
03/28/2015,--,,--,,--,,--,,
03/29/2015,187899,,--,,394,,0.00,,
03/30/2015,188217,,--,,358,,0.00,,
03/31/2015,188217,,--,,480,,0.00,,
04/01/2015,188376,,--,,372,,0.00,,
04/02/2015,188217,,--,,322,,0.00,,
04/03/2015,188058,,--,,327,,0.00,,
04/04/2015,187899,,--,,438,,0.00,,
04/05/2015,187581,,--,,422,,0.00,,
04/06/2015,187263,,--,,425,,0.40,,
04/07/2015,186945,,--,,483,,0.04,,
04/08/2015,186786,,--,,465,,1.13,,
04/09/2015,186786,,--,,466,,0.00,,
04/10/2015,186786,,--,,468,,0.00,,
04/11/2015,186945,,--,,463,,0.00,,
04/12/2015,187104,,--,,425,,0.00,,
04/13/2015,187263,,--,,422,,0.00,,
04/14/2015,187422,,--,,465,,0.00,,
04/15/2015,187422,,--,,467,,0.00,,
04/16/2015,187263,,--,,450,,0.00,,
04/17/2015,187422,,--,,278,,0.00,,
04/18/2015,187422,,--,,275,,0.00,,
04/19/2015,187263,,--,,420,,0.00,,
04/20/2015,187263,,--,,416,,0.00,,
04/21/2015,187422,,--,,275,,0.00,,
04/22/2015,187581,,--,,275,,0.00,,
04/23/2015,187899,,--,,278,,0.04,,
04/24/2015,188217,,--,,275,,0.59,,
04/25/2015,188694,,--,,282,,1.31,,
04/26/2015,189330,,--,,416,,0.18,,
04/27/2015,190284,,--,,409,,0.00,,
04/28/2015,191397,,--,,286,,0.00,,
04/29/2015,192033,,--,,284,,0.00,,
04/30/2015,192669,,--,,286,,0.00,,
05/01/2015,193305,,--,,188,,0.00,,
05/02/2015,193623,,--,,474,,0.00,,
05/03/2015,194100,,--,,191,,0.00,,
05/04/2015,194577,,--,,192,,0.00,,
05/05/2015,194577,,--,,473,,0.00,,
05/06/2015,194577,,--,,469,,0.00,,
05/07/2015,194418,,--,,450,,0.19,,
05/08/2015,194736,,--,,453,,0.84,,
05/09/2015,195531,,--,,457,,0.00,,
05/10/2015,196326,,--,,457,,0.00,,
05/11/2015,195690,,--,,965,,0.00,,
05/12/2015,196008,,--,,542,,0.00,,
05/13/2015,196485,,--,,276,,0.00,,
05/14/2015,196167,,--,,510,,0.00,,
05/15/2015,196008,,--,,629,,0.23,,
05/16/2015,195849,,--,,625,,0.07,,
05/17/2015,196008,,--,,396,,0.05,,
05/18/2015,196485,,--,,407,,0.27,,
05/19/2015,196167,,--,,627,,0.00,,
05/20/2015,195849,,--,,650,,0.00,,
05/21/2015,195372,,--,,647,,0.00,,
05/22/2015,--,,--,,--,,--,,
05/23/2015,196485,,--,,649,,0.00,,
05/24/2015,196485,,--,,976,,0.07,,
05/25/2015,196008,,--,,984,,0.00,,
05/26/2015,196485,,--,,507,,0.00,,
05/27/2015,196485,,--,,465,,0.00,,
05/28/2015,197757,,--,,253,,0.00,,
05/29/2015,197916,,--,,487,,0.00,,
05/30/2015,198075,,--,,481,,0.00,,
05/31/2015,198234,,--,,449,,0.00,,
06/01/2015,198393,,--,,435,,0.00,,
06/02/2015,198552,,--,,401,,0.00,,
06/03/2015,198552,,--,,507,,0.00,,
06/04/2015,199029,,--,,507,,0.00,,
06/05/2015,--,,--,,--,,--,,
06/06/2015,--,,--,,--,,--,,
